s,a,r,sp
150102,8,0,150102
150102,4,0,150101
150101,1,0,150102
150102,5,0,150102
150102,9,0,150102
150102,4,0,150101
150101,1,0,150102
150102,2,0,150101
150101,1,0,150201
150201,8,0,150201
150201,8,0,150201
150201,2,0,150201
150201,5,0,150201
150201,7,0,150201
150201,5,0,150201
150201,3,0,150101
150101,6,0,230114
230114,4,0,230214
230214,5,0,230214
230214,8,0,230214
230214,4,0,230114
230114,8,0,230114
230114,5,0,230114
230114,4,0,230214
230214,2,0,230314
230314,8,0,230314
230314,6,0,230314
230314,3,0,230214
230214,5,0,230214
230214,3,0,230114
230114,2,0,230113
230113,5,0,230113
230113,2,0,230112
230112,6,0,230112
230112,7,0,230112
230112,9,0,230112
230112,3,0,230112
230112,9,0,230112
230112,3,0,230112
230112,1,0,230111
230111,1,0,230110
230110,5,0,230110
230110,6,0,230110
230110,5,0,230110
230110,4,0,230210
230210,7,0,230210
230210,6,0,230210
230210,1,0,230204
230204,7,0,230204
230204,2,0,230104
230104,8,0,230104
230104,3,0,230104
230104,8,0,230104
230104,3,0,230104
230104,1,0,230110
230110,8,0,230110
230110,6,0,230110
230110,3,0,230110
230110,3,0,230110
230110,8,0,230110
230110,6,0,230110
230110,6,0,230110
230110,5,0,230110
230110,2,0,230210
230210,1,0,230211
230211,6,0,230211
230211,6,0,230211
230211,7,0,230211
230211,6,0,230211
230211,8,0,230211
230211,9,0,230211
230211,2,0,230210
230210,1,0,230211
230211,5,0,230211
230211,5,0,230211
230211,8,0,230211
230211,7,0,230211
230211,4,0,230311
230311,3,0,230310
230310,2,0,230304
230304,4,0,230204
230204,5,0,230204
230204,7,0,230204
230204,8,0,230204
230204,8,0,230204
230204,8,0,230204
230204,9,0,230204
230204,6,0,230204
230204,9,0,230204
230204,6,0,230204
230204,7,0,230204
230204,4,0,230304
230304,5,0,230304
230304,5,0,230304
230304,5,0,230304
230304,2,0,230303
230303,8,0,230303
230303,7,0,230303
230303,6,0,230303
230303,1,0,230304
230304,1,0,230310
230310,6,0,230310
230310,7,0,230310
230310,2,0,230304
230304,9,0,230304
230304,6,0,230304
230304,8,0,230304
230304,5,0,230304
230304,6,0,230304
230304,7,0,230304
230304,2,0,230303
230303,4,0,230403
230403,6,0,230403
230403,3,0,230303
230303,2,0,230302
230302,2,0,230301
230301,3,0,230201
230201,8,0,230201
230201,2,0,230201
230201,4,0,230202
230202,5,0,230202
230202,2,0,230203
230203,7,0,230203
230203,1,0,230204
230204,5,0,230204
230204,5,0,230204
230204,1,0,230210
230210,6,0,230210
230210,7,0,230210
230210,9,0,230210
230210,9,0,230210
230210,1,0,230211
230211,5,0,230211
230211,6,0,230211
230211,6,0,230211
230211,2,0,230212
230212,5,0,230212
230212,7,0,230212
230212,7,0,230212
230212,7,0,230212
230212,4,0,230312
230312,4,0,230311
230311,5,0,230311
230311,4,0,230211
230211,4,0,230212
230212,4,0,230213
230213,1,0,230214
230214,7,0,230214
230214,4,0,230314
230314,6,0,230314
230314,3,0,230214
230214,1,0,230220
230220,2,0,230214
230214,7,0,230214
230214,6,0,230214
230214,8,0,230214
230214,9,0,230214
230214,5,0,230214
230214,6,0,230214
230214,5,0,230214
230214,3,0,230114
230114,9,0,230114
230114,9,0,230114
230114,9,0,230114
230114,9,0,230114
230114,8,0,230114
230114,7,0,230114
230114,9,0,230114
230114,4,0,230214
230214,1,0,230220
230220,6,0,230220
230220,8,0,230220
230220,9,0,230220
230220,9,0,230220
230220,1,0,230220
230220,8,0,230220
230220,3,0,230214
230214,3,0,230114
230114,8,0,230114
230114,7,0,230114
230114,7,0,230114
230114,2,0,230113
230113,4,0,230213
230213,7,0,230213
230213,9,0,230213
230213,6,0,230213
230213,2,0,230212
230212,1,0,230213
230213,1,0,230214
230214,2,0,230213
230213,8,0,230213
230213,1,0,230214
230214,8,0,230214
230214,2,0,230213
230213,8,0,230213
230213,4,0,230113
230113,5,0,230113
230113,6,0,230113
230113,8,0,230113
230113,3,0,230113
230113,8,0,230113
230113,2,0,230112
230112,3,0,230112
230112,3,0,230112
230112,1,0,230113
230113,4,0,230114
230114,6,0,230114
230114,7,0,230114
230114,7,0,230114
230114,6,0,230114
230114,4,0,230113
230113,7,0,230113
230113,7,0,230113
230113,6,0,230113
230113,3,0,230113
230113,1,0,230114
230114,3,0,230114
230114,3,0,230114
230114,7,0,230114
230114,1,0,230120
230120,7,0,271304
271304,3,0,271204
271204,7,0,271204
271204,5,0,271204
271204,2,0,271203
271203,2,0,271202
271202,4,0,271302
271302,8,0,271302
271302,6,0,271302
271302,3,0,271301
271301,7,0,271301
271301,5,0,271301
271301,2,0,271301
271301,1,0,271401
271401,1,0,271402
271402,9,0,271402
271402,1,0,271403
271403,9,0,271403
271403,1,0,271404
271404,7,0,271404
271404,2,0,272004
272004,3,0,271404
271404,9,0,271404
271404,4,0,271304
271304,9,0,271304
271304,5,0,271304
271304,3,0,271204
271204,4,0,271304
271304,5,0,271304
271304,1,0,271404
271404,6,0,271404
271404,9,0,271404
271404,4,0,272004
272004,7,0,272004
272004,3,0,271404
271404,8,0,271404
271404,2,0,271403
271403,6,0,271403
271403,4,0,272003
272003,9,0,272003
272003,1,0,272004
272004,1,0,272010
272010,6,0,272010
272010,3,0,271410
271410,2,0,271404
271404,3,0,271304
271304,2,0,271404
271404,9,0,271404
271404,5,0,271404
271404,4,0,272004
272004,4,0,272004
272004,7,0,272004
272004,1,0,272010
272010,8,0,272010
272010,2,0,271410
271410,2,0,271404
271404,8,0,271404
271404,4,0,271403
271403,3,0,271303
271303,3,0,271203
271203,2,0,271204
271204,9,0,271204
271204,1,-5,271210
271210,2,0,271204
271204,4,-5,271210
271210,1,0,271211
271211,6,0,271211
271211,1,-5,271210
271210,8,0,271210
271210,3,0,271110
271110,7,0,271110
271110,7,0,271110
271110,1,0,271010
271010,4,0,271004
271004,1,0,271010
271010,8,0,271010
271010,4,0,271110
271110,8,0,271110
271110,6,0,271110
271110,1,0,271111
271111,7,0,271111
271111,3,0,271110
271110,2,-5,271210
271210,2,0,271204
271204,1,0,271203
271203,9,0,271203
271203,1,0,271202
271202,8,0,271202
271202,3,0,271102
271102,2,0,271101
271101,5,0,271101
271101,2,0,271101
271101,7,0,271101
271101,5,0,271101
271101,9,0,271101
271101,8,0,271101
271101,7,0,271101
271101,5,0,271101
271101,1,0,271201
271201,1,0,271202
271202,2,0,271201
271201,6,0,271201
271201,1,0,271202
271202,7,0,271202
271202,3,0,271102
271102,2,0,271101
271101,2,0,271101
271101,2,0,271101
271101,3,0,271001
271001,7,0,271001
271001,8,0,271001
271001,1,0,271002
271002,3,0,270402
270402,7,0,270402
270402,3,0,271002
271002,2,0,271001
271001,4,0,271101
271101,2,0,271101
271101,6,0,271101
271101,4,0,271201
271201,8,0,271201
271201,9,0,271201
271201,4,0,271101
271101,1,0,271102
271102,3,0,271002
271002,8,0,271002
271002,3,0,270402
270402,3,0,270302
270302,3,0,270202
270202,5,0,270202
270202,9,0,270202
270202,3,0,270102
270102,7,0,270102
270102,7,0,270102
270102,8,0,270102
270102,6,0,270102
270102,5,0,270102
270102,3,0,270102
270102,9,0,270102
270102,1,0,270202
270202,5,0,270202
270202,8,0,270202
270202,8,0,270202
270202,2,0,270201
270201,6,0,270201
270201,2,0,270201
270201,3,0,270301
270301,8,0,270301
270301,8,0,270301
270301,8,0,270301
270301,9,0,270301
270301,6,0,270301
270301,3,0,270201
270201,9,0,270201
270201,1,0,270202
270202,9,0,270202
270202,9,0,270202
270202,1,0,270201
270201,5,0,270201
270201,1,0,270202
270202,4,0,270302
270302,1,0,270303
270303,5,0,270303
270303,8,0,270303
270303,4,0,270403
270403,1,0,270404
270404,8,0,270404
270404,8,0,270404
270404,1,0,270410
270410,9,0,270410
270410,6,0,270410
270410,3,0,271010
271010,7,0,271010
271010,9,0,271010
271010,5,0,271010
271010,3,0,270410
270410,5,0,270410
270410,9,0,270410
270410,7,0,270410
270410,3,0,270310
270310,5,0,270310
270310,9,0,270310
270310,6,0,270310
270310,5,0,270310
270310,5,0,270310
270310,8,0,270310
270310,1,0,270304
270304,2,0,270303
270303,8,0,270303
270303,5,0,270303
270303,2,0,270403
270403,5,0,270403
270403,8,0,270403
270403,9,0,270403
270403,2,0,270404
270404,6,0,270404
270404,4,0,271004
271004,4,0,271104
271104,7,0,271104
271104,9,0,271104
271104,5,0,271104
271104,8,0,271104
271104,6,0,271104
271104,1,0,271110
271110,5,0,271110
271110,3,0,271104
271104,4,0,271204
271204,2,0,271203
271203,9,0,271203
271203,8,0,271203
271203,7,0,271203
271203,7,0,271203
271203,9,0,271203
271203,7,0,271203
271203,3,0,271103
271103,4,0,271203
271203,5,0,271203
271203,1,0,271204
271204,9,0,271204
271204,6,0,271204
271204,2,0,271203
271203,4,0,271303
271303,4,0,271403
271403,7,0,271403
271403,5,0,271403
271403,9,0,271403
271403,3,0,271303
271303,6,0,271303
271303,4,0,271203
271203,3,0,271103
271103,9,0,271103
271103,3,0,271003
271003,8,0,271003
271003,9,0,271003
271003,7,0,271003
271003,6,0,271003
271003,8,0,271003
271003,1,0,271004
271004,6,0,271004
271004,5,0,271004
271004,9,0,271004
271004,4,0,271104
271104,5,0,271104
271104,9,0,271104
271104,8,0,271104
271104,5,0,271104
271104,5,0,271104
271104,4,0,271204
271204,7,0,271204
271204,4,0,271304
271304,4,0,271404
271404,5,0,271404
271404,1,0,271410
271410,1,0,271411
271411,5,0,271411
271411,3,0,271311
271311,7,0,271311
271311,5,0,271311
271311,1,0,271312
271312,2,0,271311
271311,9,0,271311
271311,7,0,271311
271311,2,0,271310
271310,5,0,271310
271310,1,0,271311
271311,1,0,271312
271312,4,0,271313
271313,2,0,271312
271312,9,0,271312
271312,6,0,271312
271312,4,0,271412
271412,5,0,271412
271412,6,0,271412
271412,6,0,271412
271412,1,0,271413
271413,6,0,271413
271413,6,0,271413
271413,4,0,271313
271313,8,0,271313
271313,9,0,271313
271313,9,0,271313
271313,5,0,271313
271313,9,0,271313
271313,7,0,271313
271313,7,0,271313
271313,5,0,271313
271313,8,0,271313
271313,9,0,271313
271313,5,0,271313
301011,2,0,301010
301010,1,0,301011
301011,2,0,301010
301010,4,0,301004
301004,8,0,301004
301004,1,0,301010
301010,6,0,301010
301010,7,0,301010
301010,9,0,301010
301010,7,0,301010
301010,6,0,301010
301010,7,0,301010
301010,2,0,301004
301004,6,0,301004
301004,5,0,301004
301004,1,0,301010
301010,9,0,301010
301010,4,0,301110
301110,2,0,301104
301104,3,0,301004
301004,4,0,301104
301104,3,0,301004
301004,1,0,301010
301010,3,0,300410
300410,4,0,301010
301010,2,0,301004
301004,5,0,301004
301004,7,0,301004
301004,2,0,301003
301003,7,0,301003
301003,4,0,301103
301103,4,0,301203
301203,8,0,301203
301203,2,0,301202
301202,7,0,301202
301202,6,0,301202
301202,7,0,301202
301202,8,0,301202
301202,8,0,301202
301202,4,0,301302
301302,7,0,301302
301302,2,0,301301
301301,6,0,301301
301301,3,0,301201
301201,9,0,301201
301201,8,0,301201
301201,9,0,301201
301201,5,0,301201
301201,3,0,301101
301101,8,0,301101
301101,9,0,301101
301101,9,0,301101
301101,6,0,301101
301101,4,0,301201
301201,6,0,301201
301201,8,0,301201
301201,3,0,301101
301101,8,0,301101
301101,8,0,301101
301101,6,0,301101
301101,6,0,301101
301101,9,0,301101
301101,7,0,301101
301101,3,0,301001
301001,3,0,300401
300401,1,0,300402
300402,5,0,300402
300402,2,0,300401
300401,4,0,301001
301001,3,0,300401
300401,6,0,300401
300401,4,0,301001
301001,5,0,301001
301001,5,0,301001
301001,7,0,301001
301001,1,0,301002
301002,8,0,301002
301002,4,0,301102
301102,1,0,301103
301103,1,0,301104
301104,9,0,301104
301104,9,0,301104
301104,3,0,301204
301204,6,0,301204
301204,3,0,301104
301104,4,0,301204
301204,9,0,301204
301204,4,0,301304
301304,1,0,301310
301310,7,0,301310
301310,5,0,301310
301310,9,0,301310
301310,9,0,301310
301310,4,0,301410
301410,1,0,301411
301411,2,0,301410
301410,1,0,301411
301411,6,0,301411
301411,6,0,301411
301411,9,0,301411
301411,8,0,301411
301411,4,0,302011
302011,9,0,302011
302011,1,0,302012
302012,7,0,302012
302012,9,0,302012
302012,3,0,301412
301412,7,0,301412
301412,2,0,301411
301411,7,0,301411
301411,4,0,302011
302011,9,0,302011
302011,8,0,302011
302011,1,0,302012
302012,5,0,302012
302012,6,0,302012
302012,1,0,302013
302013,7,0,302013
302013,2,0,302012
302012,7,0,302012
302012,2,0,302011
302011,3,0,301411
301411,9,0,301411
301411,2,0,301410
301410,2,0,301404
301404,6,0,301404
301404,5,0,301404
301404,6,0,301404
301404,5,0,301404
301404,4,0,302004
302004,2,0,302003
302003,8,0,302003
302003,3,0,302004
302004,7,0,302004
302004,3,0,301404
301404,9,0,301404
301404,1,0,301410
301410,1,0,301411
301411,2,0,301410
301410,3,0,301310
301310,3,0,301210
301210,1,0,301211
301211,9,0,301211
301211,8,0,301211
301211,1,0,301311
301311,2,0,301310
301310,1,0,301311
301311,8,0,301311
301311,1,0,301312
301312,1,0,301313
301313,9,0,301313
301313,8,0,301313
301313,2,0,301312
301312,9,0,301312
301312,7,0,301312
301312,4,0,301412
301412,9,0,301412
301412,2,0,301411
301411,1,0,301412
301412,1,0,301411
301411,4,0,302011
302011,2,0,302010
302010,9,0,302010
302010,1,0,302011
302011,4,0,302011
302011,4,0,302011
302011,8,0,302011
302011,4,0,302011
302011,2,0,302010
302010,8,0,302010
302010,7,0,302010
302010,7,0,302010
302010,7,0,302010
302010,7,0,302010
302010,8,0,302010
302010,5,0,302010
302010,5,0,302010
302010,9,0,302010
302010,4,0,302010
302010,3,0,301410
301410,4,0,302010
302010,2,0,302004
302004,2,0,302003
302003,9,0,302003
302003,2,0,302002
302002,1,0,302003
302003,9,0,302003
302003,5,0,302003
302003,8,0,302003
302003,2,0,302002
302002,8,0,302002
302002,4,0,302002
302002,4,0,302002
302002,9,0,302002
302002,2,0,302001
302001,4,0,302001
302001,8,0,272010
272010,2,0,272004
272004,8,0,272004
272004,7,0,272004
272004,9,0,272004
272004,4,0,272004
272004,9,0,272004
272004,9,0,272004
272004,2,0,272003
272003,4,0,272003
272003,3,0,271403
271403,6,0,271403
271403,3,0,271303
271303,7,0,271303
271303,5,0,271303
271303,5,0,271303
271303,5,0,271303
271303,4,0,271403
271403,3,0,271402
271402,2,0,271401
271401,2,0,271401
271401,1,0,271402
271402,1,0,271403
271403,8,0,271403
271403,4,0,272003
272003,4,0,272003
272003,3,0,272002
272002,2,0,272003
272003,4,0,272003
272003,7,0,272003
272003,2,0,272002
272002,5,0,272002
272002,9,0,272002
272002,7,0,272002
272002,2,0,272001
272001,5,0,151120
151120,9,0,151120
151120,4,0,151220
151220,5,0,151220
151220,3,0,151320
151320,3,0,151220
151220,1,0,151220
151220,9,0,151220
151220,1,0,151220
151220,9,0,151220
151220,6,0,151220
151220,1,0,151220
151220,5,0,151220
151220,6,0,151220
151220,3,0,151120
151120,7,0,151120
151120,2,0,151114
151114,1,0,151120
151120,4,0,151220
151220,9,0,151220
151220,3,0,151120
151120,7,0,151120
151120,8,0,151120
151120,8,0,151120
151120,2,0,151114
151114,6,0,151114
151114,8,0,151114
151114,2,0,151113
151113,5,0,151113
151113,2,0,151013
151013,8,0,151013
151013,5,0,151013
151013,2,0,151012
151012,5,0,151012
151012,6,0,151012
151012,3,0,150412
150412,3,0,150312
150312,8,0,150312
150312,2,0,150311
150311,3,0,150211
150211,2,0,150210
150210,2,0,150204
150204,3,0,150104
150104,3,0,150104
150104,3,0,150104
150104,7,0,150104
150104,2,0,150103
150103,5,0,150103
150103,7,0,150103
150103,2,0,150102
150102,3,0,150102
150102,5,0,150102
150102,8,0,150102
150102,8,0,150102
150102,6,0,150102
150102,2,0,150103
150103,9,0,150103
150103,7,0,150103
150103,3,0,150103
150103,8,0,150103
150103,5,0,150103
150103,1,0,150104
150104,7,0,150104
150104,8,0,150104
150104,4,0,150204
150204,9,0,150204
150204,4,0,150304
150304,5,0,150304
150304,4,0,150404
150404,5,0,150404
150404,6,0,150404
150404,3,0,150304
150304,2,0,150303
150303,6,0,150303
150303,7,0,150303
150303,6,0,150303
150303,1,0,150304
150304,9,0,150304
150304,5,0,150304
150304,5,0,150304
150304,7,0,150304
150304,8,0,150304
150304,3,0,150204
150204,9,0,150204
150204,2,0,150203
150203,8,0,150203
150203,5,0,150203
150203,8,0,150203
150203,1,0,150204
150204,7,0,150204
150204,6,0,150204
150204,3,0,150104
150104,4,0,150204
150204,1,0,150210
150210,8,0,150210
150210,5,0,150210
150210,2,0,150110
150110,3,0,150110
150110,6,0,150110
150110,9,0,150110
150110,9,0,150110
150110,6,0,150110
150110,5,0,150110
150110,6,0,150110
150110,2,0,150104
150104,6,0,150104
150104,2,0,150204
150204,2,0,150203
150203,3,0,150103
150103,4,0,150203
150203,3,0,150103
150103,3,0,150103
150103,1,0,150104
150104,6,0,150104
150104,8,0,150104
150104,8,0,150104
150104,2,0,150103
150103,5,0,150103
150103,9,0,150103
150103,8,0,150103
150103,9,0,150103
150103,6,0,150103
150103,8,0,150103
150103,5,0,150103
150103,9,0,150103
150103,7,0,150103
150103,8,0,150103
150103,5,0,150103
150103,7,0,150103
150103,3,0,150103
150103,3,0,150103
150103,5,0,150103
150103,5,0,150103
150103,7,0,150103
150103,2,0,150104
150104,8,0,150104
150104,4,0,150204
150204,3,0,150104
150104,5,0,150104
150104,1,0,150204
150204,8,0,150204
150204,8,0,150204
150204,6,0,150204
150204,3,0,150104
150104,8,0,150104
150104,1,0,150204
150204,6,0,150204
150204,2,0,150203
150203,3,0,150103
150103,3,0,150103
150103,1,0,150104
150104,3,0,150104
150104,1,0,150110
150110,4,0,150210
150210,1,0,150211
150211,7,0,150211
150211,4,0,150311
150311,4,0,150211
150211,2,0,150210
150210,9,0,150210
150210,6,0,150210
150210,7,0,150210
150210,5,0,150210
150210,8,0,150210
150210,7,0,150210
150210,6,0,150210
150210,1,0,150211
150211,4,0,150311
150311,6,0,150311
150311,7,0,150311
150311,8,0,150311
150311,5,0,150311
150311,1,0,150312
150312,9,0,150312
150312,6,0,150312
150312,8,0,150312
150312,7,0,150312
150312,9,0,150312
150312,3,0,150212
150212,1,0,150213
150213,2,0,150214
150214,8,0,150214
150214,6,0,150214
150214,6,0,150214
150214,3,0,150114
150114,5,0,150114
150114,6,0,150114
150114,8,0,150114
150114,9,0,150114
150114,2,0,150120
150120,5,0,150120
150120,7,0,270104
270104,1,0,270110
270110,1,0,270111
270111,8,0,270111
270111,7,0,270111
270111,9,0,270111
270111,5,0,270111
270111,1,0,270110
270110,9,0,270110
270110,7,0,270110
270110,4,0,270111
270111,3,0,270111
270111,2,0,270110
270110,4,0,270210
270210,8,0,270210
270210,4,0,270310
270310,8,0,270310
270310,4,0,270410
270410,8,0,270410
270410,5,0,270410
270410,2,0,270404
270404,7,0,270404
270404,7,0,270404
270404,5,0,270404
270404,9,0,270404
270404,3,0,270304
270304,2,0,270303
270303,3,0,270302
270302,3,0,270202
270202,7,0,270202
270202,3,0,270102
270102,8,0,270102
270102,7,0,270102
270102,4,0,270202
270202,9,0,270202
270202,9,0,270202
270202,7,0,270202
270202,5,0,270202
270202,1,0,270203
270203,7,0,270203
270203,2,0,270202
270202,6,0,270202
270202,1,0,270203
270203,7,0,270203
270203,5,0,270203
270203,8,0,270203
270203,8,0,270203
270203,1,0,270204
270204,9,0,270204
270204,7,0,270204
270204,4,0,270304
270304,6,0,270304
270304,6,0,270304
270304,2,0,270310
270310,7,0,270310
270310,6,0,270310
270310,5,0,270310
270310,1,0,270311
270311,2,0,270310
270310,6,0,270310
270310,7,0,270310
270310,6,0,270310
270310,2,0,270304
270304,1,0,270310
270310,4,0,270410
270410,9,0,270410
270410,8,0,270410
270410,7,0,270410
270410,3,0,270310
270310,9,0,270310
270310,2,0,270410
270410,1,0,270411
270411,2,0,270410
270410,2,0,270404
270404,4,0,270304
270304,2,0,270404
270404,9,0,270404
270404,3,0,270304
270304,2,0,270303
270303,6,0,270303
270303,3,0,270203
270203,6,0,270203
270203,9,0,270203
270203,9,0,270203
270203,2,0,270204
270204,2,0,270203
270203,2,0,270202
270202,5,0,270202
270202,6,0,270202
270202,7,0,270202
270202,2,0,270201
270201,2,0,270201
270201,4,0,270301
270301,9,0,270301
270301,1,0,270302
270302,8,0,270302
270302,9,0,270302
270302,1,0,270303
270303,7,0,270303
270303,6,0,270303
270303,7,0,270303
270303,5,0,270303
270303,9,0,270303
270303,9,0,270303
270303,8,0,270303
270303,4,0,270403
270403,3,0,270303
270303,5,0,270303
270303,3,0,270304
270304,8,0,270304
270304,7,0,270304
270304,3,0,270204
270204,2,0,270203
270203,2,0,270202
270202,7,0,270202
270202,8,0,270202
270202,8,0,270202
270202,4,0,270201
270201,3,0,270101
270101,4,0,270201
270201,6,0,270201
270201,2,0,270201
270201,3,0,270101
270101,6,0,231112
231112,6,0,231112
231112,4,0,231111
231111,4,0,231011
231011,9,0,231011
231011,7,0,231011
231011,5,0,231011
231011,2,0,231010
231010,4,0,231110
231110,8,0,231110
231110,5,0,231110
231110,8,0,231110
231110,2,0,231104
231104,5,0,231104
231104,8,0,231104
231104,8,0,231104
231104,6,0,231104
231104,3,0,231110
231110,6,0,231110
231110,3,0,231010
231010,7,0,231010
231010,9,0,231010
231010,6,0,231010
231010,5,0,231010
231010,2,0,231004
231004,5,0,231004
231004,7,0,231004
231004,6,0,231004
231004,3,0,230404
230404,9,0,230404
230404,2,0,230410
230410,4,0,230404
230404,1,0,230410
230410,6,0,230410
230410,2,0,230310
230310,4,0,230311
230311,9,0,230311
230311,7,0,230311
230311,4,0,230310
230310,2,0,230304
230304,6,0,230304
230304,3,0,230204
230204,7,0,230204
230204,8,0,230204
230204,1,0,230210
230210,9,0,230210
230210,2,0,230211
230211,2,0,230210
230210,1,0,230211
230211,6,0,230211
230211,5,0,230211
230211,1,0,230212
230212,4,0,230213
230213,2,5,230313
230313,5,0,230313
230313,2,0,230413
230413,9,0,230413
230413,1,0,230414
230414,8,0,230414
230414,4,0,231014
231014,5,0,231014
231014,6,0,231014
231014,6,0,231014
231014,5,0,231014
231014,9,0,231014
231014,4,0,231013
231013,6,0,231013
231013,8,0,231013
231013,4,0,231113
231113,5,0,231113
231113,8,0,231113
231113,8,0,231113
231113,8,0,231113
231113,7,0,231113
231113,6,0,231113
231113,6,0,231113
231113,1,0,231114
231114,7,0,231114
231114,8,0,231114
231114,3,0,231113
231113,2,0,231013
231013,9,0,231013
231013,4,0,231113
231113,1,0,231013
231013,9,0,231013
231013,9,0,231013
231013,7,0,231013
231013,9,0,231013
231013,6,0,231013
231013,6,0,231013
231013,8,0,231013
231013,3,0,231014
231014,8,0,231014
231014,6,0,231014
231014,9,0,231014
231014,7,0,231014
231014,7,0,231014
231014,1,0,231020
231020,8,0,231020
231020,5,0,231020
231020,6,0,231020
231020,6,0,231020
231020,5,0,231020
231020,7,0,231020
231020,4,0,231120
231120,9,0,231120
231120,4,0,231020
231020,2,0,231014
231014,1,0,231020
231020,3,0,230420
230420,3,0,231020
231020,5,0,231020
231020,4,0,231120
231120,5,0,231120
231120,5,0,231120
231120,3,0,231020
231020,6,0,231020
231020,5,0,231020
231020,8,0,231020
231020,6,0,231020
231020,4,0,231014
231014,5,0,231014
231014,8,0,231014
231014,5,0,231014
231014,3,0,230414
230414,3,0,230413
230413,6,0,230413
230413,5,0,230413
230413,4,0,231013
231013,1,0,231014
231014,8,0,231014
231014,2,0,231013
231013,9,0,231013
231013,3,0,231113
231113,8,0,231113
231113,7,0,231113
231113,4,0,231013
231013,6,0,231013
231013,6,0,231013
231013,4,0,231113
231113,2,0,231112
231112,3,0,231113
231113,9,0,231113
231113,9,0,231113
231113,6,0,231113
231113,5,0,231113
231113,3,0,231013
231013,2,0,230413
230413,6,0,230413
230413,2,0,230412
230412,3,0,230411
230411,5,0,230411
230411,3,0,230311
230311,5,0,230311
230311,3,0,230211
230211,5,0,230211
230211,2,0,230210
230210,5,0,230210
230210,3,0,230110
230110,6,0,230110
230110,5,0,230110
230110,7,0,230110
230110,5,0,230110
230110,7,0,230110
230110,1,0,230111
230111,7,0,230111
230111,9,0,230111
230111,8,0,230111
230111,5,0,230111
230111,9,0,230111
230111,1,0,230112
230112,6,0,230112
230112,1,0,230113
230113,8,0,230113
230113,1,0,230112
230112,6,0,230112
230112,1,0,230113
230113,6,0,230113
230113,7,0,230113
230113,5,0,230113
230113,9,0,230113
230113,5,0,230113
230113,2,0,230112
230112,1,0,230113
230113,9,0,230113
230113,3,0,230113
230113,1,0,230114
230114,9,0,230114
230114,7,0,230114
230114,2,0,230113
230113,2,0,230112
230112,5,0,230112
230112,6,0,230112
230112,4,0,230113
230113,2,0,230112
230112,2,0,230111
230111,6,0,230111
230111,1,0,230112
230112,5,0,230112
230112,5,0,230112
230112,5,0,230112
230112,3,0,230112
230112,9,0,230112
230112,4,0,230212
230212,8,0,230212
230212,1,0,230211
230211,7,0,230211
230211,1,0,230212
230212,2,0,230213
230213,9,0,230213
230213,7,0,230213
230213,1,0,230214
230214,5,0,230214
230214,1,0,230220
230220,4,0,230320
230320,5,0,230320
230320,5,0,230320
230320,8,0,230320
230320,9,0,230320
230320,1,0,230320
230320,3,0,230220
230220,9,0,230220
230220,4,0,230320
230320,4,0,230314
230314,4,0,230414
230414,1,0,230420
230420,4,0,230414
230414,1,0,230420
230420,1,0,230420
230420,5,0,230420
230420,6,0,230420
230420,7,0,230420
230420,3,0,230320
230320,7,0,230320
230320,1,0,230320
230320,8,0,230320
230320,3,0,230220
230220,6,0,230220
230220,7,0,230220
230220,2,0,230214
230214,6,0,230214
230214,8,0,230214
230214,9,0,230214
230214,7,0,230214
230214,9,0,230214
230214,6,0,230214
230214,8,0,230214
230214,5,0,230214
230214,8,0,230214
230214,5,0,230214
230214,6,0,230214
230214,3,0,230114
230114,8,0,230114
230114,3,0,230114
230114,7,0,230114
230114,5,0,230114
230114,6,0,230114
230114,1,0,230120
230120,5,0,270311
270311,3,0,270211
270211,9,0,270211
270211,7,0,270211
270211,3,0,270111
270111,4,0,270211
270211,4,0,270210
270210,3,0,270110
270110,8,0,270110
270110,7,0,270110
270110,3,0,270110
270110,7,0,270110
270110,6,0,270110
270110,3,0,270110
270110,6,0,270110
270110,5,0,270110
270110,8,0,270110
270110,7,0,270110
270110,8,0,270110
270110,2,0,270104
270104,3,0,270104
270104,6,0,270104
270104,5,0,270104
270104,6,0,270104
270104,6,0,270104
270104,2,0,270204
270204,6,0,270204
270204,4,0,270203
270203,4,0,270303
270303,5,0,270303
270303,3,0,270203
270203,4,0,270303
270303,7,0,270303
270303,6,0,270303
270303,1,0,270304
270304,3,0,270310
270310,8,0,270310
270310,2,0,270304
270304,6,0,270304
270304,4,0,270404
270404,9,0,270404
270404,2,0,270403
270403,6,0,270403
270403,7,0,270403
270403,5,0,270403
270403,6,0,270403
270403,9,0,270403
270403,1,0,270402
270402,8,0,270402
270402,2,0,270401
270401,8,0,270401
270401,4,0,271001
271001,8,0,271001
271001,8,0,271001
271001,6,0,271001
271001,4,0,271101
271101,2,0,271101
271101,3,0,271001
271001,8,0,271001
271001,3,0,270401
270401,8,0,270401
270401,4,0,271001
271001,1,0,271002
271002,6,0,271002
271002,6,0,271002
271002,2,0,271001
271001,8,0,271001
271001,9,0,271001
271001,4,0,271002
271002,8,0,271002
271002,1,0,271003
271003,1,0,271004
271004,9,0,271004
271004,2,0,271003
271003,4,0,271103
271103,4,0,271203
271203,6,0,271203
271203,1,0,271204
271204,8,0,271204
271204,2,0,271304
271304,9,0,271304
271304,7,0,271304
271304,3,0,271204
271204,4,0,271304
271304,3,0,271204
271204,8,0,271204
